saltiness,dessertiness
0.774587309506,-0.116377192972,0.127623259012,-0.228680974894,-0.0867516576731,0.0441891415929,-0.0947744489493,-0.0693413634168,0.0355963856081,-0.0580105860936
0.770350089002,-0.134493569315,0.133612456252,-0.2291613273,-0.0854931424558,0.0436452965589,-0.0936490281912,-0.0690610199076,0.0365285668117,-0.0629960633706
0.791591525395,-0.311532280043,0.21270459716,-0.204197479409,-0.0560749244225,0.067214254711,-0.0927198497023,-0.0648638959119,0.051286473113,-0.0177155857972
0.339083343529,0.353144267618,-0.150455624993,-0.210326644647,-0.101178514229,0.0846842504163,0.162505250173,0.0714724668499,-0.135318924249,-0.0197955994415
0.523097206823,-0.00893945489142,-0.00596411296624,-0.280699020757,-0.127052920425,0.174679819329,0.2526300609,0.085537515758,-0.169300493111,-0.013858840271
0.40775869122,0.240790458807,-0.0308957183491,-0.259645911672,-0.131201261657,0.0455385261272,0.0642831409297,0.0210120083502,-0.0112293362505,-0.118962256904
0.446951899298,0.222596462263,-0.116628682698,-0.256853763613,-0.125039853077,0.101373103294,0.154819775945,0.055788646729,-0.0683297764033,-0.0783051795706
0.505246338239,0.0767301775783,-0.0172819654746,-0.282020421794,-0.129211246604,0.18628537189,0.261838575019,0.0745885158324,-0.157617593851,-0.0245232185959
0.570586335313,0.0171586207199,0.00933682857643,-0.275938533013,-0.123876125208,0.171448941094,0.23940157526,0.0754509201148,-0.150397975179,-0.0139585833997
0.484893590193,0.104551948647,-0.0129390041982,-0.281832127555,-0.129797577237,0.178235341214,0.255279832843,0.0714228251239,-0.161457671999,-0.0225039825461
0.48728152145,0.0370231766117,-0.000129044406027,-0.279469734878,-0.125095258992,0.175101553913,0.266291755785,0.0879241084557,-0.183757593278,-0.00692590901974
0.155003049674,0.410266552557,-0.219430268099,-0.0999709790387,-0.131657541644,0.0881771752911,0.134200531777,-0.0458787933017,-0.0366703238178,-0.0632764672735
0.20995257592,0.427847735384,-0.196608400298,-0.0804383840854,-0.149477227696,0.0486771658756,0.0675967792442,-0.0550429739095,-0.0158826494397,-0.0839176712122
-0.094432563729,0.482703726679,-0.29030643415,0.0155734199631,-0.0537647932859,0.108415460987,0.172536165463,-0.0331262594196,-0.0357365549676,0.0282233988352
0.284633248073,0.228744810381,-0.238068996039,-0.155655312746,-0.182000632893,0.0957878065106,0.138121528469,0.00161595380545,-0.0751688234051,-0.107316045723
0.0517479535451,0.583078291187,-0.248886002274,0.0356235145667,-0.0759670822786,0.0784917868709,0.117009106319,-0.0476534068895,-0.00178748636178,0.0080481301902
0.680412004638,-0.141073102854,0.0754945923725,-0.252018670122,-0.122432993086,0.0493707028935,-0.0458188140718,-0.0437364932997,-0.00104000423403,-0.0948337329577
0.375461369772,0.163522841036,-0.080699285485,-0.262678234787,-0.119715753199,0.185616536699,0.295943166069,0.0995901648811,-0.191354322467,-0.0118490230519
0.301076613202,0.449009891215,-0.106808676166,-0.160761725924,-0.0939227474866,0.157087120462,0.266780506037,0.0709749143742,-0.139599043413,0.0171011913982
0.500234921688,0.194885500663,-0.0114539663039,-0.26208315532,-0.133737924869,0.148344466591,0.203902716919,0.0492449633918,-0.152173393382,-0.0368238471042
0.134645152059,-0.219576594666,-0.256733595933,-0.251789183216,-0.0851407884704,-0.0491229007801,-0.0817059055102,0.135635770864,-0.126590702083,-0.0828713947038
0.275615690201,0.26537076671,-0.0636206061531,-0.234015169159,-0.0954813569804,0.212715389944,0.350132707003,0.0870650281426,-0.195760808322,0.0235474281352
0.417624654823,0.0894123417706,-0.000881628288242,-0.247050635303,-0.110863493291,0.236832177388,0.376932550182,0.134784458565,-0.237681068799,0.042975881345
0.561941482991,0.103606195842,-0.0649599636372,-0.272659974339,-0.12908324376,0.134266444461,0.173402672939,0.0532984477732,-0.0744983389148,-0.068891397438
0.420321556793,0.105450020293,0.011507684646,-0.24795387741,-0.11806508729,0.201368706092,0.336824516878,0.120619801944,-0.226510315278,0.0333867261324
